Player,Country,Season,Cum Mat Total,Cum Inns Total,Cum Runs Total,Cum Batting Ave,Cum SR,player_id
AA Onikoyi,Nigeria,2019/20,3,3,65,21.66,118.18,409ce380
AA Onikoyi,Nigeria,2021/22,9,8,119,14.87,82.24,409ce380
AA Onikoyi,Nigeria,2022/23,14,13,187,15.69,99.95,409ce380
AA Onikoyi,Nigeria,2023/24,16,15,238,20.4,95.81,409ce380
AA Rahayu,Indonesia,2023/24,0,0,0,0.0,0.0,2327fdc7
AA Rahayu,Indonesia,2024/25,3,3,22,11.0,95.65,2327fdc7
AAA Patel,Lesotho,2021/22,0,0,0,0.0,0.0,fd3c5c00
AAA Patel,Lesotho,2022/23,6,6,59,9.83,79.72,fd3c5c00
AAP Atkinson,England,2023,0,0,0,0.0,0.0,70d57519
AAP Atkinson,England,2023/24,2,1,8,8.0,80.0,70d57519
AAP Rivero,Argentina,2022/23,0,0,0,0.0,0.0,1911dcbc
AAP Rivero,Argentina,2023/24,6,5,13,2.6,56.52,1911dcbc
AAP Rivero,Argentina,2024/25,8,6,32,5.33,71.46,1911dcbc
AB Agarkar,India,2006/07,0,0,0,0.0,0.0,fa463154
AB Agarkar,India,2007/08,1,0,0,0.0,0.0,fa463154
AB Barath,West Indies,2009/10,0,0,0,0.0,0.0,d3a3e82d
AB Barath,West Indies,2011/12,1,1,8,8.0,42.1,d3a3e82d
AB Dinda,India,2009/10,0,0,0,0.0,0.0,66b30f71
AB Dinda,India,2010,1,1,19,19.0,95.0,66b30f71
AB Dinda,India,2012,3,1,19,19.0,95.0,66b30f71
AB Dinda,India,2012/13,4,1,19,19.0,95.0,66b30f71
AB Kamara,Sierra Leone,2021/22,0,0,0,0.0,0.0,3951be49
AB de Villiers,South Africa,2005/06,0,0,0,0.0,0.0,c4487b84
AB de Villiers,South Africa,2006/07,1,1,0,0.0,0.0,c4487b84
AB de Villiers,South Africa,2007/08,3,2,6,3.0,75.0,c4487b84
AB de Villiers,South Africa,2008/09,11,10,133,17.53,101.1,c4487b84
AB de Villiers,South Africa,2009,15,14,176,15.59,101.46,c4487b84
AB de Villiers,South Africa,2009/10,21,20,362,22.07,117.52,c4487b84
AB de Villiers,South Africa,2010,23,22,396,23.16,120.28,c4487b84
AB de Villiers,South Africa,2010/11,30,29,579,24.93,119.56,c4487b84
AB de Villiers,South Africa,2011/12,33,32,604,23.37,116.72,c4487b84
AB de Villiers,South Africa,2012,36,35,680,24.63,115.29,c4487b84
AB de Villiers,South Africa,2012/13,39,38,693,23.03,114.08,c4487b84
AB de Villiers,South Africa,2013,45,43,818,23.25,116.96,c4487b84
AB de Villiers,South Africa,2013/14,48,46,849,22.75,115.86,c4487b84
AB de Villiers,South Africa,2015,57,54,1007,22.72,121.42,c4487b84
AB de Villiers,South Africa,2015/16,61,58,1097,22.71,121.91,c4487b84
AB de Villiers,South Africa,2016/17,71,68,1368,23.8,128.43,c4487b84
AB de Villiers,South Africa,2017,73,70,1457,24.39,128.93,c4487b84
AB de Villiers,South Africa,2017/18,76,73,1603,26.39,129.82,c4487b84
AC Agar,Australia,2015/16,0,0,0,0.0,0.0,a2421394
AC Agar,Australia,2017/18,2,1,9,9.0,112.5,a2421394
AC Agar,Australia,2018,7,2,11,5.5,76.25,a2421394
AC Agar,Australia,2018/19,13,6,63,13.39,106.04,a2421394
AC Agar,Australia,2019/20,15,7,82,14.19,102.69,a2421394
AC Agar,Australia,2020,24,10,104,16.53,115.88,a2421394
AC Agar,Australia,2020/21,27,13,147,17.68,115.25,a2421394
AC Agar,Australia,2021,32,17,176,15.22,116.56,a2421394
AC Agar,Australia,2021/22,39,23,214,12.9,105.98,a2421394
AC Agar,Australia,2022,43,27,277,14.1,104.42,a2421394
AC Agar,Australia,2022/23,46,28,277,13.6,100.69,a2421394
AC Agar,Australia,2024,47,28,277,13.6,100.69,a2421394
AC Botha,Ireland,2008,0,0,0,0.0,0.0,d8e79af0
AC Botha,Ireland,2009,4,3,61,20.33,85.91,d8e79af0
AC Botha,Ireland,2009/10,7,6,97,16.16,121.22,d8e79af0
AC Botha,Ireland,2010,12,10,126,12.6,104.95,d8e79af0
AC Douglas,Bermuda,2019,0,0,0,0.0,0.0,f86ce673
AC Douglas,Bermuda,2019/20,6,5,96,24.0,124.67,f86ce673
AC Douglas,Bermuda,2021/22,10,9,138,18.0,103.83,f86ce673
AC Douglas,Bermuda,2023/24,16,15,327,23.4,134.3,f86ce673
AC Evans,Scotland,2015,0,0,0,0.0,0.0,e9a870ed
AC Evans,Scotland,2015/16,7,2,0,0.0,0.0,e9a870ed
AC Evans,Scotland,2018,11,4,1,0.5,12.5,e9a870ed
AC Evans,Scotland,2018/19,16,5,1,0.4,10.0,e9a870ed
AC Evans,Scotland,2019,19,5,1,0.4,10.0,e9a870ed
AC Evans,Scotland,2019/20,22,5,1,0.4,10.0,e9a870ed
AC Evans,Scotland,2021,27,6,1,0.33,8.33,e9a870ed
AC Evans,Scotland,2021/22,30,7,2,0.43,21.43,e9a870ed
AC Evans,Scotland,2022,34,9,2,0.33,16.67,e9a870ed
AC Gilchrist,Australia,2004/05,0,0,0,0.0,0.0,2b6e6dec
AC Gilchrist,Australia,2005,1,1,1,1.0,33.33,2b6e6dec
AC Gilchrist,Australia,2005/06,2,2,16,8.0,70.24,2b6e6dec
AC Gilchrist,Australia,2006/07,3,3,17,5.67,63.49,2b6e6dec
AC Gilchrist,Australia,2007/08,4,4,65,16.25,88.99,2b6e6dec
AC Voges,Australia,2007/08,0,0,0,0.0,0.0,864c199e
AC Voges,Australia,2008/09,2,1,26,26.0,130.0,864c199e
AC Voges,Australia,2009,3,2,52,26.0,119.17,864c199e
AC Voges,Australia,2012/13,4,3,63,21.0,125.28,864c199e
ACF Stokes,Guernsey,2019,0,0,0,0.0,0.0,7f74b21d
ACF Stokes,Guernsey,2020,7,5,31,6.2,119.23,7f74b21d
ACF Stokes,Guernsey,2022,8,5,31,6.2,119.23,7f74b21d
ACL Richards,West Indies,2007,0,0,0,0.0,0.0,a3d329d7
AD Algar,Spain,2019/20,0,0,0,0.0,0.0,020e49e9
AD Algar,Spain,2022/23,1,0,0,0.0,0.0,020e49e9
AD Fofana,Mali,2024,0,0,0,0.0,0.0,8d4a236d
AD Hales,England,2011,0,0,0,0.0,0.0,92aeac25
AD Hales,England,2011/12,3,3,64,32.0,108.47,92aeac25
AD Hales,England,2012,4,4,75,26.75,95.83,92aeac25
AD Hales,England,2012/13,7,7,196,41.21,118.0,92aeac25
AD Hales,England,2013,17,17,524,38.41,132.47,92aeac25
AD Hales,England,2013/14,21,21,665,40.04,134.36,92aeac25
AD Hales,England,2014,31,31,956,37.55,135.3,92aeac25
AD Hales,England,2015,33,33,1062,38.49,136.83,92aeac25
AD Hales,England,2015/16,35,35,1092,37.15,134.73,92aeac25
AD Hales,England,2016,44,44,1220,32.46,129.74,92aeac25
AD Hales,England,2017,45,45,1257,32.56,130.02,92aeac25
AD Hales,England,2017/18,48,48,1383,34.46,131.38,92aeac25
AD Hales,England,2018,52,52,1456,33.22,133.48,92aeac25
AD Hales,England,2018/19,56,56,1601,34.29,133.63,92aeac25
AD Hales,England,2022,60,60,1644,32.73,134.95,92aeac25
AD Hales,England,2022/23,66,66,1774,31.72,135.53,92aeac25
AD Mascarenhas,England,2007,0,0,0,0.0,0.0,3edb58fc
AD Mascarenhas,England,2007/08,2,2,20,20.0,100.0,3edb58fc
AD Mascarenhas,England,2008,9,9,81,13.93,157.77,3edb58fc
AD Mascarenhas,England,2008/09,10,9,81,13.93,157.77,3edb58fc
AD Mascarenhas,England,2009,11,10,81,12.54,142.0,3edb58fc
AD Mathews,Sri Lanka,2009,0,0,0,0.0,0.0,896d78ad
AD Mathews,Sri Lanka,2009/10,10,9,106,26.5,129.26,896d78ad
AD Mathews,Sri Lanka,2010,12,11,147,25.41,149.61,896d78ad
AD Mathews,Sri Lanka,2010/11,20,18,293,24.99,134.11,896d78ad
AD Mathews,Sri Lanka,2011,21,18,293,24.99,134.11,896d78ad
AD Mathews,Sri Lanka,2011/12,24,19,298,23.94,133.64,896d78ad
AD Mathews,Sri Lanka,2012,25,20,312,23.44,130.45,896d78ad
AD Mathews,Sri Lanka,2012/13,28,23,363,22.6,123.67,896d78ad
AD Mathews,Sri Lanka,2013,39,29,479,29.92,123.35,896d78ad
AD Mathews,Sri Lanka,2013/14,42,32,498,27.71,120.69,896d78ad
AD Mathews,Sri Lanka,2014,53,39,661,27.61,123.82,896d78ad
AD Mathews,Sri Lanka,2015,54,40,674,27.25,123.22,896d78ad
AD Mathews,Sri Lanka,2015/16,55,41,697,27.14,122.38,896d78ad
AD Mathews,Sri Lanka,2016,65,51,976,30.94,123.59,896d78ad
AD Mathews,Sri Lanka,2016/17,66,52,987,30.56,123.33,896d78ad
AD Mathews,Sri Lanka,2017,68,54,1047,31.65,122.59,896d78ad
AD Mathews,Sri Lanka,2017/18,69,55,1054,31.2,122.91,896d78ad
AD Mathews,Sri Lanka,2018,71,56,1055,30.66,120.97,896d78ad
AD Mathews,Sri Lanka,2019/20,72,57,1055,30.12,118.85,896d78ad
AD Mathews,Sri Lanka,2020/21,75,60,1119,29.68,119.3,896d78ad
AD Mathews,Sri Lanka,2023/24,78,63,1148,28.73,117.94,896d78ad
AD Mathews,Sri Lanka,2024,87,70,1354,31.01,119.88,896d78ad
AD Poynter,Ireland,2011/12,0,0,0,0.0,0.0,b98cdbf0
AD Poynter,Ireland,2012,3,1,23,23.0,135.29,b98cdbf0
AD Poynter,Ireland,2013/14,5,3,36,12.0,102.87,b98cdbf0
AD Poynter,Ireland,2015,10,8,154,19.25,117.88,b98cdbf0
AD Poynter,Ireland,2015/16,14,10,197,19.7,118.19,b98cdbf0
AD Russell,West Indies,2011,0,0,0,0.0,0.0,bbd41817
AD Russell,West Indies,2011/12,4,3,18,9.0,105.88,bbd41817
AD Russell,West Indies,2012/13,5,4,23,8.0,89.82,bbd41817
AD Russell,West Indies,2013/14,15,10,81,14.8,127.51,bbd41817
AD Russell,West Indies,2014,27,20,147,12.11,116.98,bbd41817
AD Russell,West Indies,2014/15,30,22,162,12.37,117.71,bbd41817
AD Russell,West Indies,2015/16,33,25,194,12.17,124.92,bbd41817
AD Russell,West Indies,2016,41,33,310,14.84,129.35,bbd41817
AD Russell,West Indies,2018,43,35,345,14.99,129.36,bbd41817
AD Russell,West Indies,2019/20,47,39,465,19.61,135.95,bbd41817
AD Russell,West Indies,2021,49,41,540,22.31,142.38,bbd41817
AD Russell,West Indies,2021/22,62,52,716,22.91,149.12,bbd41817
AD Russell,West Indies,2023/24,67,57,741,21.45,148.94,bbd41817
AD Russell,West Indies,2024,75,65,955,23.2,154.77,bbd41817
ADL Stokoe,Isle of Man,2021/22,0,0,0,0.0,0.0,bf09f51d
ADS Fletcher,West Indies,2008,0,0,0,0.0,0.0,1bae756b
ADS Fletcher,West Indies,2008/09,1,1,6,6.0,75.0,1bae756b
ADS Fletcher,West Indies,2009,2,2,12,6.0,97.5,1bae756b
ADS Fletcher,West Indies,2009/10,8,8,86,10.75,107.21,1bae756b
ADS Fletcher,West Indies,2010,9,9,86,9.55,95.29,1bae756b
ADS Fletcher,West Indies,2011,14,14,137,10.69,89.72,1bae756b
ADS Fletcher,West Indies,2013/14,16,16,149,10.11,85.65,1bae756b
ADS Fletcher,West Indies,2014,19,19,231,12.83,89.16,1bae756b
ADS Fletcher,West Indies,2014/15,21,21,345,17.03,93.0,1bae756b
ADS Fletcher,West Indies,2015/16,22,22,347,16.35,90.29,1bae756b
ADS Fletcher,West Indies,2016,27,27,533,24.8,99.27,1bae756b
ADS Fletcher,West Indies,2016/17,29,28,536,24.03,96.92,1bae756b
ADS Fletcher,West Indies,2017/18,32,31,576,22.99,93.99,1bae756b
ADS Fletcher,West Indies,2018,35,33,649,23.81,96.06,1bae756b
ADS Fletcher,West Indies,2020/21,42,40,765,22.54,97.7,1bae756b
ADS Fletcher,West Indies,2021,45,43,823,22.99,103.94,1bae756b
ADS Fletcher,West Indies,2024,54,52,950,22.15,105.06,1bae756b
ADS Fletcher,West Indies,2024/25,57,54,980,21.89,106.72,1bae756b
AE Isesele,Nigeria,2022/23,0,0,0,0.0,0.0,5249f9c4
AE Isesele,Nigeria,2023/24,7,6,51,17.0,134.21,5249f9c4
AE Paraam,Singapore,2019,0,0,0,0.0,0.0,b56f5b6f
AE Paraam,Singapore,2023,3,2,19,19.0,190.0,b56f5b6f
AE Paraam,Singapore,2023/24,8,7,202,38.11,150.39,b56f5b6f
AE Paraam,Singapore,2024,14,13,366,39.44,141.05,b56f5b6f
AF Buurman,Netherlands,2009/10,0,0,0,0.0,0.0,03d3dd8e
AF Ifill,Cayman Islands,2019,0,0,0,0.0,0.0,0e6c2f00
AF Ifill,Cayman Islands,2022,6,6,37,7.4,60.65,0e6c2f00
AF Ifill,Cayman Islands,2022/23,11,9,52,9.93,64.24,0e6c2f00
AF Ifill,Cayman Islands,2023/24,15,13,100,10.57,66.19,0e6c2f00
AF Milne,New Zealand,2010/11,0,0,0,0.0,0.0,350bb1b1
AF Milne,New Zealand,2012,2,1,3,3.0,42.85,350bb1b1
AF Milne,New Zealand,2012/13,3,1,3,3.0,42.85,350bb1b1
AF Milne,New Zealand,2013/14,4,2,3,1.5,21.42,350bb1b1
AF Milne,New Zealand,2014/15,6,2,3,1.5,21.42,350bb1b1
AF Milne,New Zealand,2015,7,3,5,1.67,36.5,350bb1b1
AF Milne,New Zealand,2015/16,10,5,17,3.4,75.23,350bb1b1
AF Milne,New Zealand,2017/18,18,7,21,3.0,82.31,350bb1b1
AF Milne,New Zealand,2018/19,19,7,21,3.0,82.31,350bb1b1
AF Milne,New Zealand,2020/21,21,8,21,2.63,72.02,350bb1b1
AF Milne,New Zealand,2021/22,23,8,21,2.63,72.02,350bb1b1
AF Milne,New Zealand,2022/23,31,10,33,4.5,81.62,350bb1b1
AF Milne,New Zealand,2023,38,14,42,4.07,81.67,350bb1b1
AF Milne,New Zealand,2023/24,44,17,57,4.24,82.83,350bb1b1
AG Cremer,Zimbabwe,2008/09,0,0,0,0.0,0.0,9f0270e0
AG Cremer,Zimbabwe,2009/10,1,0,0,0.0,0.0,9f0270e0
AG Cremer,Zimbabwe,2010,2,1,2,2.0,66.66,9f0270e0
AG Cremer,Zimbabwe,2010/11,5,2,2,1.0,33.33,9f0270e0
AG Cremer,Zimbabwe,2012/13,7,3,4,1.33,55.55,9f0270e0
AG Cremer,Zimbabwe,2015,9,5,27,5.4,63.01,9f0270e0
AG Cremer,Zimbabwe,2015/16,14,9,43,6.56,64.63,9f0270e0
AG Cremer,Zimbabwe,2016,24,16,57,5.22,65.52,9f0270e0
AG Cremer,Zimbabwe,2017/18,27,18,65,5.08,66.32,9f0270e0
AG Weligamage,Hungary,2021,0,0,0,0.0,0.0,747209e0
AG Weligamage,Hungary,2022,4,3,29,14.5,116.0,747209e0
AGS Gous,United States of America,2024,0,0,0,0.0,0.0,d1305df0
AGS Gous,United States of America,2024/25,20,19,598,33.22,148.01,d1305df0
AJ Ayannaike,Nigeria,2019,0,0,0,0.0,0.0,f74b682b
AJ Ayannaike,Nigeria,2021,3,3,44,14.66,102.32,f74b682b
AJ Ayannaike,Nigeria,2021/22,9,9,90,9.99,83.57,f74b682b
AJ Finch,Australia,2010/11,0,0,0,0.0,0.0,b8d490fd
AJ Finch,Australia,2011/12,2,2,68,34.0,144.68,b8d490fd
AJ Finch,Australia,2012/13,3,3,104,34.67,148.63,b8d490fd
AJ Finch,Australia,2013,6,6,116,19.33,114.31,b8d490fd
AJ Finch,Australia,2013/14,8,8,277,34.63,144.92,b8d490fd
AJ Finch,Australia,2014/15,18,18,660,36.67,143.81,b8d490fd
AJ Finch,Australia,2015/16,22,22,756,35.82,140.93,b8d490fd
AJ Finch,Australia,2016/17,28,28,974,35.93,141.26,b8d490fd
AJ Finch,Australia,2017/18,31,31,1082,35.93,141.34,b8d490fd
AJ Finch,Australia,2018,36,36,1206,39.56,146.32,b8d490fd
AJ Finch,Australia,2018/19,42,42,1596,45.05,154.28,b8d490fd
AJ Finch,Australia,2019/20,52,52,1671,37.83,141.78,b8d490fd
AJ Finch,Australia,2020,61,61,1989,38.95,143.86,b8d490fd
AJ Finch,Australia,2020/21,64,64,2114,39.07,143.56,b8d490fd
AJ Finch,Australia,2021,71,71,2346,39.03,142.47,b8d490fd
AJ Finch,Australia,2021/22,76,76,2473,38.14,141.13,b8d490fd
AJ Finch,Australia,2022,89,89,2741,35.58,136.43,b8d490fd
AJ Finch,Australia,2022/23,95,95,2915,35.53,138.08,b8d490fd
AJ Hall,South Africa,2005/06,0,0,0,0.0,0.0,6b0c3a20
AJ Hosein,West Indies,2021,0,0,0,0.0,0.0,4d7f517e
AJ Hosein,West Indies,2021/22,6,1,2,2.0,66.66,4d7f517e
AJ Hosein,West Indies,2022,20,8,66,28.25,132.78,4d7f517e
AJ Hosein,West Indies,2022/23,28,11,83,22.86,113.12,4d7f517e
AJ Hosein,West Indies,2023,34,15,132,21.12,116.46,4d7f517e
AJ Hosein,West Indies,2023/24,39,17,153,19.87,123.35,4d7f517e
AJ Hosein,West Indies,2024,47,20,175,18.54,124.26,4d7f517e
AJ Jabiri,Tanzania,2022/23,0,0,0,0.0,0.0,90624d37
AJ Jabiri,Tanzania,2023/24,12,11,109,9.9,64.88,90624d37
AJ McKay,New Zealand,2010,0,0,0,0.0,0.0,de3acffe
AJ Michael,Samoa,2019,0,0,0,0.0,0.0,d68f4aa1
AJ Michael,Samoa,2022,4,4,67,22.33,97.1,d68f4aa1
AJ Mosca,Italy,2022,0,0,0,0.0,0.0,19c56e6e
AJ Mosca,Italy,2023,3,3,122,61.0,134.06,19c56e6e
AJ Mosca,Italy,2024,8,8,260,44.44,122.15,19c56e6e
AJ Parmar,Norway,2024,0,0,0,0.0,0.0,94113d54
AJ Redmond,New Zealand,2009,0,0,0,0.0,0.0,48f177f5
AJ Redmond,New Zealand,2009/10,3,3,101,33.66,177.19,48f177f5
AJ Redmond,New Zealand,2010,4,3,101,33.66,177.19,48f177f5
AJ Staal,Netherlands,2019,0,0,0,0.0,0.0,62c713bf
AJ Staal,Netherlands,2019/20,5,5,57,19.0,123.91,62c713bf
AJ Staal,Netherlands,2021,9,8,97,16.87,122.9,62c713bf
AJ Strauss,England,2005,0,0,0,0.0,0.0,b68d14a9
AJ Strauss,England,2006,1,1,18,18.0,112.5,b68d14a9
AJ Strauss,England,2008/09,3,3,51,17.0,133.15,b68d14a9
AJ Turner,Australia,2016/17,0,0,0,0.0,0.0,ff1e12a0
AJ Turner,Australia,2018/19,3,3,26,8.66,123.8,ff1e12a0
AJ Turner,Australia,2019/20,5,4,26,6.49,92.85,ff1e12a0
AJ Turner,Australia,2021,11,7,57,8.14,95.91,ff1e12a0
AJ Turner,Australia,2023/24,18,13,108,9.09,84.34,ff1e12a0
AJ Tye,Australia,2015/16,0,0,0,0.0,0.0,7c7d63a2
AJ Tye,Australia,2016/17,3,2,4,4.0,100.0,7c7d63a2
AJ Tye,Australia,2017/18,5,3,4,2.67,66.67,7c7d63a2
AJ Tye,Australia,2018,12,4,4,2.0,50.0,7c7d63a2
AJ Tye,Australia,2018/19,18,7,36,8.0,93.88,7c7d63a2
AJ Tye,Australia,2020/21,26,11,61,9.64,94.7,7c7d63a2
AJ Tye,Australia,2021,28,11,61,9.64,94.7,7c7d63a2
AJA Samuels,Cook Islands,2024,0,0,0,0.0,0.0,9a28e6e1
AK Kitchen,New Zealand,2017/18,0,0,0,0.0,0.0,63a1874a
AK Mandal,Nepal,2015,0,0,0,0.0,0.0,defd49f6
AK Markram,South Africa,2018/19,0,0,0,0.0,0.0,6a26221c
AK Markram,South Africa,2021,2,2,18,9.0,105.88,6a26221c
AK Markram,South Africa,2021/22,15,13,426,35.91,143.21,6a26221c
AK Markram,South Africa,2022,20,18,588,40.93,143.97,6a26221c
AK Markram,South Africa,2022/23,23,21,722,44.66,149.63,6a26221c
AK Markram,South Africa,2023/24,34,30,966,41.71,147.79,6a26221c
AK Markram,South Africa,2024,39,35,1118,40.1,148.61,6a26221c
AK Markram,South Africa,2024/25,51,47,1294,33.95,140.04,6a26221c
AK Mohan,Finland,2019,0,0,0,0.0,0.0,d55474ac
AK Mohan,Finland,2021,5,5,82,16.4,113.88,d55474ac
AK Mohan,Finland,2022,9,9,163,18.11,105.12,d55474ac
AK Mohan,Finland,2023,19,19,301,15.84,94.63,d55474ac
AK Muslar,Belize,2019,0,0,0,0.0,0.0,93f72fdc
AK Muslar,Belize,2021/22,3,3,22,7.33,81.48,93f72fdc
AK Perera,Sri Lanka,2012/13,0,0,0,0.0,0.0,c8ad0749
AK Perera,Sri Lanka,2013/14,1,0,0,0.0,0.0,c8ad0749
AK Perera,Sri Lanka,2018/19,2,1,4,4.0,50.0,c8ad0749
AK Perera,Sri Lanka,2019/20,5,4,46,11.5,80.98,c8ad0749
AK Sah,Nepal,2018,0,0,0,0.0,0.0,5b1d6583
AK Sah,Nepal,2023/24,1,0,0,0.0,0.0,5b1d6583
AK Sah,Nepal,2024,2,1,23,23.0,135.29,5b1d6583
AK Sah,Nepal,2024/25,9,8,149,18.63,128.27,5b1d6583
AL Kerai,Sierra Leone,2021/22,0,0,0,0.0,0.0,adb629f6
AL Phehlukwayo,South Africa,2016/17,0,0,0,0.0,0.0,ab6b1c45
AL Phehlukwayo,South Africa,2017,4,1,0,0.0,0.0,ab6b1c45
AL Phehlukwayo,South Africa,2017/18,7,3,27,18.0,85.71,ab6b1c45
AL Phehlukwayo,South Africa,2018,12,4,40,16.75,104.91,ab6b1c45
AL Phehlukwayo,South Africa,2018/19,13,5,40,13.4,83.93,ab6b1c45
AL Phehlukwayo,South Africa,2019/20,21,10,65,12.95,88.26,ab6b1c45
AL Phehlukwayo,South Africa,2020/21,27,15,92,10.88,94.84,ab6b1c45
AL Phehlukwayo,South Africa,2021,30,17,106,10.43,98.65,ab6b1c45
AL Phehlukwayo,South Africa,2022,35,20,127,10.44,104.86,ab6b1c45
AL Phehlukwayo,South Africa,2023/24,38,21,149,10.99,106.03,ab6b1c45
AL Phehlukwayo,South Africa,2024,40,23,159,10.9,109.23,ab6b1c45
AL Stephen,Vanuatu,2019/20,0,0,0,0.0,0.0,49f6d023
AL Stephen,Vanuatu,2022,2,1,1,1.0,50.0,49f6d023
AL Stephen,Vanuatu,2023,6,2,1,0.5,25.0,49f6d023
AL Stephen,Vanuatu,2023/24,9,5,13,3.8,34.82,49f6d023
AL Stephen,Vanuatu,2024,14,7,14,2.86,30.59,49f6d023
AM Blignaut,Zimbabwe,2010,0,0,0,0.0,0.0,80ec5dfd
AM Ellis,New Zealand,2011/12,0,0,0,0.0,0.0,f987245c
AM Ellis,New Zealand,2012,1,1,2,2.0,100.0,f987245c
AM Ellis,New Zealand,2012/13,2,2,3,1.5,66.67,f987245c
AM Ellis,New Zealand,2013/14,4,4,23,5.75,100.0,f987245c
AM Fernando,Sri Lanka,2022,0,0,0,0.0,0.0,de3d549a
AM Fernando,Sri Lanka,2024,3,1,10,10.0,333.33,de3d549a
AM Fernando,Sri Lanka,2024/25,6,3,11,3.67,144.44,de3d549a
AM Guruge,United Arab Emirates,2013/14,0,0,0,0.0,0.0,26534b48
AM Guruge,United Arab Emirates,2015,2,2,2,1.0,100.0,26534b48
AM Guruge,United Arab Emirates,2015/16,4,3,3,1.0,72.22,26534b48
AM Hardie,Australia,2023/24,0,0,0,0.0,0.0,d405c0d5
AM Hardie,Australia,2024,7,5,69,13.8,113.11,d405c0d5
AM Kimote,Tanzania,2021/22,0,0,0,0.0,0.0,34e36b65
AM Kimote,Tanzania,2022,10,5,37,12.33,119.35,34e36b65
AM Kimote,Tanzania,2022/23,15,6,37,10.28,99.46,34e36b65
AM Kimote,Tanzania,2023,38,19,165,17.84,116.43,34e36b65
AM Kimote,Tanzania,2023/24,50,29,238,17.98,115.01,34e36b65
AM Kimote,Tanzania,2024,62,39,294,15.42,104.92,34e36b65
AM McCarthy,West Indies,2018,0,0,0,0.0,0.0,7f148ce7
AM Oyede,Nigeria,2019,0,0,0,0.0,0.0,21946d0d
AM Oyede,Nigeria,2019/20,3,3,28,14.0,100.0,21946d0d
AM Patel,Panama,2022/23,0,0,0,0.0,0.0,a09323d8
AM Phangiso,South Africa,2012/13,0,0,0,0.0,0.0,7f8ecc51
AM Phangiso,South Africa,2013/14,2,0,0,0.0,0.0,7f8ecc51
AM Phangiso,South Africa,2014/15,3,0,0,0.0,0.0,7f8ecc51
AM Phangiso,South Africa,2015,5,0,0,0.0,0.0,7f8ecc51
AM Phangiso,South Africa,2015/16,9,1,2,2.0,40.0,7f8ecc51
AM Phangiso,South Africa,2016/17,11,2,6,3.0,60.0,7f8ecc51
AM Phangiso,South Africa,2017/18,13,3,19,6.33,62.81,7f8ecc51
AM Rahane,India,2011,0,0,0,0.0,0.0,29e95537
AM Rahane,India,2011/12,1,1,61,61.0,156.41,29e95537
AM Rahane,India,2012,2,2,61,30.5,78.21,29e95537
AM Rahane,India,2012/13,3,3,82,27.33,80.14,29e95537
AM Rahane,India,2013/14,7,7,174,24.86,104.44,29e95537
AM Rahane,India,2014,10,10,228,22.8,103.11,29e95537
AM Rahane,India,2015,11,11,236,21.45,111.91,29e95537
AM Rahane,India,2015/16,13,13,273,21.0,110.96,29e95537
AM Rahane,India,2016,18,18,364,21.49,109.87,29e95537
AM Tribe,Jersey,2021/22,0,0,0,0.0,0.0,86f84b37
AM Tribe,Jersey,2022,5,4,32,8.0,86.48,86f84b37
AM Tribe,Jersey,2023,13,12,324,30.47,116.51,86f84b37
AM Tribe,Jersey,2024,21,19,395,22.98,102.98,86f84b37
AN Cook,England,2007,0,0,0,0.0,0.0,f41598c1
AN Cook,England,2009/10,2,2,24,12.0,96.0,f41598c1
AN Hyobeom,South Korea,2022/23,0,0,0,0.0,0.0,8a00eec1
AN Hyobeom,South Korea,2024,2,2,8,4.0,57.14,8a00eec1
AN Kervezee,Netherlands,2009,0,0,0,0.0,0.0,dc36a6a5
AN Kervezee,Netherlands,2009/10,2,2,22,11.0,66.66,dc36a6a5
AN Kervezee,Netherlands,2011/12,6,6,135,22.5,102.36,dc36a6a5
AN Lascu,Romania,2024,0,0,0,0.0,0.0,e2c882d1
AN Petersen,South Africa,2010,0,0,0,0.0,0.0,e01aafc1
AO Suji,Kenya,2007/08,0,0,0,0.0,0.0,b15eaf77
AO Suji,Kenya,2008,1,1,4,4.0,50.0,b15eaf77
AO Suji,Kenya,2009/10,5,4,14,8.5,51.97,b15eaf77
AP Devcich,New Zealand,2013/14,0,0,0,0.0,0.0,ed90abe4
AP Devcich,New Zealand,2014/15,2,2,89,44.5,164.81,ed90abe4
AP Rajeevan,Tanzania,2022,0,0,0,0.0,0.0,63d6f031
AP Rajeevan,Tanzania,2022/23,5,4,116,29.0,124.73,63d6f031
AP Rajeevan,Tanzania,2023,27,24,498,26.05,117.54,63d6f031
AP Rajeevan,Tanzania,2023/24,39,36,861,28.37,117.52,63d6f031
AP Rajeevan,Tanzania,2024,45,42,943,26.66,112.68,63d6f031
AP Yadav,Thailand,2023,0,0,0,0.0,0.0,a5501504
AP Yadav,Thailand,2023/24,4,4,79,39.5,101.28,a5501504
AP Yadav,Thailand,2024,12,12,364,51.17,132.71,a5501504
AP Yadav,Thailand,2024/25,17,17,420,39.41,119.82,a5501504
AR Adams,New Zealand,2004/05,0,0,0,0.0,0.0,525c3f54
AR Adams,New Zealand,2005/06,1,1,7,7.0,100.0,525c3f54
AR Adams,New Zealand,2006/07,2,1,7,7.0,100.0,525c3f54
AR Berenger,Qatar,2021/22,0,0,0,0.0,0.0,f994f4ca
AR Cusack,Ireland,2008,0,0,0,0.0,0.0,568e5a4a
