player_id,Player,Country,Season,Cum Mat Total,Cum Inns Total,Cum Runs Total,Cum Batting Ave,Cum SR,Cumulative Mat,Cumulative Inns,Cumulative Overs,Cumulative Runs,Cumulative Wkts,Cumulative Econ,Cumulative Mat,Cumulative Inns,Cumulative Dis,Cumulative Ct,Cumulative St,Cumulative D/I
4329fbb5,SR Watson,Australia,2015/16,49,47,1164,26.72,141.22,49,41.0,127.19999957084656,991.0,39.0,8.11,49,49.0,16.0,16.0,0.0,0.33
c9473a95,SRMJJ Arachchilage,Cyprus,2022,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
a1d053dd,SS Cottrell,West Indies,2013/14,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
a1d053dd,SS Cottrell,West Indies,2014,1,0,0,0.0,0.0,1,1.0,4.0,37.0,2.0,9.25,1,1.0,0.0,0.0,0.0,0.0
a1d053dd,SS Cottrell,West Indies,2014/15,3,0,0,0.0,0.0,3,3.0,9.099999904632568,70.0,5.0,7.34,3,3.0,1.0,1.0,0.0,0.33
a1d053dd,SS Cottrell,West Indies,2017/18,6,1,0,0.0,0.0,6,6.0,20.09999990463257,183.0,8.0,8.8,6,6.0,1.0,1.0,0.0,0.17
a1d053dd,SS Cottrell,West Indies,2018/19,7,1,0,0.0,0.0,7,7.0,22.09999990463257,204.0,9.0,9.05,7,7.0,1.0,1.0,0.0,0.14
a1d053dd,SS Cottrell,West Indies,2019,13,5,11,4.4,55.0,13,13.0,41.59999990463257,374.0,20.0,8.83,13,13.0,5.0,5.0,0.0,0.38
a1d053dd,SS Cottrell,West Indies,2019/20,16,6,11,3.67,45.83,16,16.0,53.59999990463257,445.0,24.0,8.28,16,16.0,7.0,7.0,0.0,0.44
a1d053dd,SS Cottrell,West Indies,2020/21,27,7,15,3.71,53.57,27,27.0,93.69999837875366,738.0,36.0,7.88,27,27.0,13.0,13.0,0.0,0.48
a1d053dd,SS Cottrell,West Indies,2021,30,9,17,3.33,49.07,30,29.0,101.69999837875366,807.0,37.0,7.93,30,29.0,13.0,13.0,0.0,0.45
a1d053dd,SS Cottrell,West Indies,2021/22,34,10,18,3.1,54.17,34,33.0,116.69999837875366,920.0,42.0,7.88,34,33.0,13.0,13.0,0.0,0.39
a1d053dd,SS Cottrell,West Indies,2022/23,41,10,18,3.1,54.17,41,40.0,141.69999837875366,1111.0,48.0,7.84,41,40.0,16.0,16.0,0.0,0.4
85ec8e33,SS Iyer,India,2017/18,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
85ec8e33,SS Iyer,India,2019/20,6,5,83,16.6,103.75,6,0.0,0.0,0.0,0.0,0.0,6,6.0,1.0,1.0,0.0,0.17
85ec8e33,SS Iyer,India,2020/21,22,20,417,29.2,129.44,22,0.0,0.0,0.0,0.0,0.0,22,21.0,7.0,7.0,0.0,0.33
85ec8e33,SS Iyer,India,2021/22,29,26,550,30.13,134.06,29,0.0,0.0,0.0,0.0,0.0,29,28.0,8.0,8.0,0.0,0.29
85ec8e33,SS Iyer,India,2022,36,32,809,40.67,139.08,36,0.0,0.0,0.0,0.0,0.0,36,35.0,11.0,11.0,0.0,0.31
85ec8e33,SS Iyer,India,2022/23,46,42,1029,36.81,134.91,46,1.0,0.20000000298023224,2.0,0.0,6.0,46,44.0,13.0,13.0,0.0,0.3
85ec8e33,SS Iyer,India,2023/24,49,45,1043,34.66,132.58,49,1.0,0.20000000298023224,2.0,0.0,6.0,49,47.0,14.0,14.0,0.0,0.3
e6dd77bb,SS McKechnie,Hong Kong,2019/20,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
e6dd77bb,SS McKechnie,Hong Kong,2022,19,17,215,21.5,96.41,19,0.0,0.0,0.0,0.0,0.0,19,19.0,12.0,7.0,5.0,0.63
e6dd77bb,SS McKechnie,Hong Kong,2023/24,29,24,264,18.09,99.36,29,0.0,0.0,0.0,0.0,0.0,29,29.0,22.0,13.0,9.0,0.76
753c95b9,SS Pathirana,Sri Lanka,2016,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
753c95b9,SS Pathirana,Sri Lanka,2017/18,2,2,8,4.0,114.28,2,2.0,6.5,68.0,3.0,9.95,2,2.0,0.0,0.0,0.0,0.0
8361e524,SSB Magala,South Africa,2021,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8361e524,SSB Magala,South Africa,2022/23,4,2,16,16.0,123.07,4,4.0,14.0,138.0,3.0,9.85,4,4.0,1.0,1.0,0.0,0.25
c05f9d20,SSD Arachchige,Sri Lanka,2023,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
977b841a,SSJ Brooks,West Indies,2021/22,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
977b841a,SSJ Brooks,West Indies,2022,3,3,64,21.33,128.0,3,0.0,0.0,0.0,0.0,0.0,3,3.0,3.0,3.0,0.0,1.0
977b841a,SSJ Brooks,West Indies,2022/23,11,10,214,23.9,108.4,11,0.0,0.0,0.0,0.0,0.0,11,11.0,5.0,5.0,0.0,0.45
34dd3fd9,SSM Stanislaus,Malta,2020,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
34dd3fd9,SSM Stanislaus,Malta,2021,3,2,42,42.0,127.27,3,0.0,0.0,0.0,0.0,0.0,3,3.0,1.0,1.0,0.0,0.33
34dd3fd9,SSM Stanislaus,Malta,2021/22,16,14,219,19.79,93.65,16,0.0,0.0,0.0,0.0,0.0,16,16.0,3.0,3.0,0.0,0.19
34dd3fd9,SSM Stanislaus,Malta,2022,21,18,291,23.39,109.2,21,0.0,0.0,0.0,0.0,0.0,21,21.0,3.0,3.0,0.0,0.14
34dd3fd9,SSM Stanislaus,Malta,2023,26,22,340,21.37,105.26,26,0.0,0.0,0.0,0.0,0.0,26,26.0,4.0,4.0,0.0,0.15
34dd3fd9,SSM Stanislaus,Malta,2024,36,31,538,21.55,106.28,36,2.0,3.0999999046325684,30.0,1.0,9.47,36,36.0,7.0,7.0,0.0,0.19
4992d6f6,ST Doheny,Ireland,2022/23,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ccdd8308,ST Finn,England,2011,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ccdd8308,ST Finn,England,2011/12,1,0,0,0.0,0.0,1,1.0,2.0,16.0,0.0,8.0,1,1.0,1.0,1.0,0.0,1.0
ccdd8308,ST Finn,England,2012,5,0,0,0.0,0.0,5,5.0,18.0,138.0,7.0,7.7,5,5.0,1.0,1.0,0.0,0.2
ccdd8308,ST Finn,England,2012/13,8,0,0,0.0,0.0,8,8.0,28.0,199.0,12.0,7.1,8,8.0,1.0,1.0,0.0,0.13
ccdd8308,ST Finn,England,2013,16,3,14,4.67,73.68,16,16.0,60.0,412.0,23.0,6.87,16,16.0,4.0,4.0,0.0,0.25
ccdd8308,ST Finn,England,2014,18,3,14,4.67,73.68,18,18.0,68.0,487.0,25.0,7.15,18,18.0,4.0,4.0,0.0,0.22
ccdd8308,ST Finn,England,2015,19,3,14,4.67,73.68,19,19.0,72.0,515.0,26.0,7.14,19,19.0,4.0,4.0,0.0,0.21
d9609443,ST Gabriel,West Indies,2012/13,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
d9609443,ST Gabriel,West Indies,2013,1,0,0,0.0,0.0,1,1.0,3.0,12.0,0.0,4.0,1,1.0,0.0,0.0,0.0,0.0
f233bbb4,ST Jayasuriya,Sri Lanka,2006,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
f233bbb4,ST Jayasuriya,Sri Lanka,2006/07,1,1,41,41.0,136.66,1,1.0,4.0,32.0,2.0,8.0,1,1.0,0.0,0.0,0.0,0.0
f233bbb4,ST Jayasuriya,Sri Lanka,2007/08,2,2,92,46.0,179.19,2,2.0,8.0,53.0,5.0,6.63,2,2.0,0.0,0.0,0.0,0.0
f233bbb4,ST Jayasuriya,Sri Lanka,2008/09,7,7,246,35.14,165.78,7,6.0,20.5,155.0,9.0,7.5,7,7.0,0.0,0.0,0.0,0.0
f233bbb4,ST Jayasuriya,Sri Lanka,2009,11,11,341,31.0,153.47,11,8.0,27.5,198.0,10.0,7.16,11,11.0,0.0,0.0,0.0,0.0
f233bbb4,ST Jayasuriya,Sri Lanka,2009/10,21,21,549,26.14,135.11,21,17.0,46.5,355.0,14.0,7.74,21,21.0,3.0,3.0,0.0,0.14
f233bbb4,ST Jayasuriya,Sri Lanka,2010,23,23,606,26.35,135.45,23,18.0,50.5,374.0,16.0,7.58,23,23.0,3.0,3.0,0.0,0.13
f233bbb4,ST Jayasuriya,Sri Lanka,2011,30,29,621,21.67,116.04,30,23.0,58.5,438.0,17.0,7.67,30,30.0,4.0,4.0,0.0,0.13
d88f9163,ST Yalimaiwai,Fiji,2024,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
54ef649e,ST de Silva,Sri Lanka,2016/17,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
bd17b45f,STR Binny,India,2015,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
bd17b45f,STR Binny,India,2016,2,2,35,17.5,120.68,2,2.0,4.0,22.0,1.0,5.5,2,2.0,0.0,0.0,0.0,0.0
21fe743b,STRA de Silva,Seychelles,2022/23,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
21fe743b,STRA de Silva,Seychelles,2024/25,7,5,99,33.0,97.05,7,4.0,7.199999809265137,64.0,1.0,8.72,7,6.0,4.0,4.0,0.0,0.67
ec100ae6,SU Halarnkar,Costa Rica,2024,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
a4cc73aa,SV Samson,India,2015,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
a4cc73aa,SV Samson,India,2019/20,1,1,19,19.0,79.16,1,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0
a4cc73aa,SV Samson,India,2020/21,4,4,35,8.75,119.79,4,0.0,0.0,0.0,0.0,0.0,4,4.0,3.0,2.0,1.0,0.75
a4cc73aa,SV Samson,India,2021,7,7,83,11.86,128.95,7,0.0,0.0,0.0,0.0,0.0,7,7.0,4.0,3.0,1.0,0.57
a4cc73aa,SV Samson,India,2021/22,10,10,117,11.7,118.6,10,0.0,0.0,0.0,0.0,0.0,10,10.0,6.0,4.0,2.0,0.6
a4cc73aa,SV Samson,India,2022,13,12,174,14.5,124.51,13,0.0,0.0,0.0,0.0,0.0,13,13.0,8.0,6.0,2.0,0.62
a4cc73aa,SV Samson,India,2022/23,16,15,296,23.8,131.71,16,0.0,0.0,0.0,0.0,0.0,16,16.0,9.0,7.0,2.0,0.56
a4cc73aa,SV Samson,India,2023,17,16,301,22.62,128.69,17,0.0,0.0,0.0,0.0,0.0,17,17.0,11.0,9.0,2.0,0.65
a4cc73aa,SV Samson,India,2023/24,24,21,374,21.58,129.65,24,0.0,0.0,0.0,0.0,0.0,24,24.0,17.0,14.0,3.0,0.71
a4cc73aa,SV Samson,India,2024,25,22,374,20.6,123.75,25,0.0,0.0,0.0,0.0,0.0,25,25.0,18.0,14.0,4.0,0.72
a4cc73aa,SV Samson,India,2024/25,30,26,444,21.02,123.61,30,0.0,0.0,0.0,0.0,0.0,30,30.0,23.0,19.0,4.0,0.77
ffca4a9d,SVA Karthikeyan,Romania,2022,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6a63c29c,SVE Bharathi,Germany,2019/20,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6a63c29c,SVE Bharathi,Germany,2021,2,0,0,0.0,0.0,2,2.0,7.0,39.0,3.0,5.57,2,2.0,0.0,0.0,0.0,0.0
6a63c29c,SVE Bharathi,Germany,2021/22,9,2,2,2.0,33.33,9,9.0,35.0,160.0,14.0,4.6,9,9.0,1.0,1.0,0.0,0.11
6a63c29c,SVE Bharathi,Germany,2022,17,4,2,1.0,16.67,17,17.0,58.10000038146973,265.0,24.0,4.57,17,17.0,5.0,5.0,0.0,0.29
6a63c29c,SVE Bharathi,Germany,2022/23,22,5,3,1.0,20.0,22,22.0,73.5,371.0,29.0,5.06,22,22.0,8.0,8.0,0.0,0.36
6a63c29c,SVE Bharathi,Germany,2023,25,5,3,1.0,20.0,25,25.0,84.5,418.0,34.0,4.97,25,25.0,10.0,10.0,0.0,0.4
c16d4035,SW Billings,England,2015,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
c16d4035,SW Billings,England,2015/16,2,2,23,11.5,127.77,2,0.0,0.0,0.0,0.0,0.0,2,2.0,1.0,1.0,0.0,0.5
c16d4035,SW Billings,England,2016,6,6,99,16.5,148.14,6,0.0,0.0,0.0,0.0,0.0,6,6.0,6.0,5.0,1.0,1.0
c16d4035,SW Billings,England,2016/17,7,6,99,16.5,148.14,7,0.0,0.0,0.0,0.0,0.0,7,7.0,6.0,5.0,1.0,0.86
c16d4035,SW Billings,England,2017,10,9,133,14.78,155.43,10,0.0,0.0,0.0,0.0,0.0,10,10.0,7.0,6.0,1.0,0.7
c16d4035,SW Billings,England,2017/18,13,11,148,13.45,145.35,13,0.0,0.0,0.0,0.0,0.0,13,13.0,9.0,8.0,1.0,0.69
c16d4035,SW Billings,England,2018/19,17,15,205,13.67,136.39,17,0.0,0.0,0.0,0.0,0.0,17,17.0,12.0,11.0,1.0,0.71
c16d4035,SW Billings,England,2019/20,20,17,310,18.23,139.95,20,0.0,0.0,0.0,0.0,0.0,20,20.0,14.0,13.0,1.0,0.7
c16d4035,SW Billings,England,2020,25,22,344,17.95,130.87,25,0.0,0.0,0.0,0.0,0.0,25,25.0,16.0,15.0,1.0,0.64
c16d4035,SW Billings,England,2021,29,26,387,17.4,128.15,29,0.0,0.0,0.0,0.0,0.0,29,28.0,17.0,16.0,1.0,0.61
c16d4035,SW Billings,England,2021/22,31,28,413,17.08,124.8,31,0.0,0.0,0.0,0.0,0.0,31,30.0,17.0,16.0,1.0,0.57
2182013e,SW Masakadza,Zimbabwe,2009/10,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2182013e,SW Masakadza,Zimbabwe,2010/11,1,1,0,0.0,0.0,1,1.0,1.0,6.0,0.0,6.0,1,1.0,1.0,1.0,0.0,1.0
2182013e,SW Masakadza,Zimbabwe,2011/12,2,2,1,0.5,25.0,2,2.0,5.0,45.0,2.0,7.88,2,2.0,1.0,1.0,0.0,0.5
2182013e,SW Masakadza,Zimbabwe,2013,4,3,9,3.0,54.76,4,4.0,9.300000190734863,101.0,2.0,10.16,4,4.0,1.0,1.0,0.0,0.25
cdf59953,SW Poynter,Ireland,2015,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
cdf59953,SW Poynter,Ireland,2015/16,6,4,27,6.75,100.0,6,0.0,0.0,0.0,0.0,0.0,6,4.0,4.0,3.0,1.0,1.0
cdf59953,SW Poynter,Ireland,2016/17,10,8,82,10.25,95.83,10,0.0,0.0,0.0,0.0,0.0,10,8.0,6.0,5.0,1.0,0.75
cdf59953,SW Poynter,Ireland,2018,14,12,152,12.67,111.5,14,0.0,0.0,0.0,0.0,0.0,14,12.0,7.0,6.0,1.0,0.58
cdf59953,SW Poynter,Ireland,2018/19,19,16,170,11.75,100.94,19,0.0,0.0,0.0,0.0,0.0,19,17.0,10.0,8.0,2.0,0.59
addfb70e,SW Tait,Australia,2007/08,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
addfb70e,SW Tait,Australia,2008/09,1,0,0,0.0,0.0,1,1.0,4.0,22.0,2.0,5.5,1,1.0,0.0,0.0,0.0,0.0
addfb70e,SW Tait,Australia,2009/10,3,1,1,1.0,100.0,3,3.0,12.0,95.0,4.0,7.91,3,3.0,1.0,1.0,0.0,0.33
addfb70e,SW Tait,Australia,2010,8,2,2,1.0,75.0,8,8.0,32.0,226.0,15.0,7.06,8,8.0,2.0,2.0,0.0,0.25
addfb70e,SW Tait,Australia,2010/11,17,5,10,2.0,83.33,17,17.0,63.39999961853027,419.0,26.0,6.55,17,17.0,3.0,3.0,0.0,0.18
addfb70e,SW Tait,Australia,2015/16,19,5,10,2.0,83.33,19,19.0,71.39999961853027,498.0,28.0,6.9,19,19.0,3.0,3.0,0.0,0.16
a4afc486,SZ Vayani,Malawi,2023,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
a4afc486,SZ Vayani,Malawi,2023/24,3,1,0,0.0,0.0,3,3.0,7.0,45.0,4.0,6.42,3,3.0,1.0,1.0,0.0,0.33
a4afc486,SZ Vayani,Malawi,2024,8,2,1,0.5,25.0,8,8.0,22.0,124.0,7.0,5.7,8,8.0,1.0,1.0,0.0,0.13
a4afc486,SZ Vayani,Malawi,2024/25,18,4,8,3.75,34.38,18,17.0,55.0,327.0,24.0,5.94,18,18.0,3.0,3.0,0.0,0.17
f28a60e0,Saad Bin Zafar,Canada,2019,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
f28a60e0,Saad Bin Zafar,Canada,2019/20,6,2,31,15.5,119.23,6,6.0,23.0,141.0,8.0,6.13,6,6.0,2.0,2.0,0.0,0.33
f28a60e0,Saad Bin Zafar,Canada,2021/22,11,4,43,13.75,145.33,11,11.0,43.0,285.0,17.0,6.62,11,11.0,3.0,3.0,0.0,0.27
f28a60e0,Saad Bin Zafar,Canada,2022/23,22,8,73,10.63,108.37,22,22.0,81.0,484.0,28.0,5.92,22,22.0,6.0,6.0,0.0,0.27
f28a60e0,Saad Bin Zafar,Canada,2023/24,29,13,147,16.02,128.56,29,29.0,102.0,645.0,33.0,6.34,29,29.0,10.0,10.0,0.0,0.34
f28a60e0,Saad Bin Zafar,Canada,2024,34,15,194,17.02,130.41,34,33.0,115.0,728.0,38.0,6.35,34,34.0,13.0,13.0,0.0,0.38
28e0f645,Saad Khan,Saudi Arabia,2022/23,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28e0f645,Saad Khan,Saudi Arabia,2023,7,6,117,19.5,115.84,7,0.0,0.0,0.0,0.0,0.0,7,7.0,2.0,2.0,0.0,0.29
28e0f645,Saad Khan,Saudi Arabia,2023/24,11,10,156,15.6,104.17,11,0.0,0.0,0.0,0.0,0.0,11,11.0,2.0,2.0,0.0,0.18
28e0f645,Saad Khan,Saudi Arabia,2024,14,13,198,15.23,98.08,14,0.0,0.0,0.0,0.0,0.0,14,14.0,3.0,3.0,0.0,0.21
3fbb43a9,Saad Nasim,Pakistan,2014/15,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7147f314,Sabbir Rahman,Bangladesh,2013/14,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7147f314,Sabbir Rahman,Bangladesh,2015,5,4,50,16.66,79.36,5,3.0,3.0,16.0,1.0,5.33,5,5.0,1.0,1.0,0.0,0.2
7147f314,Sabbir Rahman,Bangladesh,2015/16,8,7,106,21.52,102.49,8,3.0,3.0,16.0,1.0,5.33,8,8.0,2.0,2.0,0.0,0.25
7147f314,Sabbir Rahman,Bangladesh,2016/17,26,25,604,29.93,119.01,26,8.0,11.100000381469727,70.0,6.0,6.13,26,25.0,16.0,16.0,0.0,0.64
7147f314,Sabbir Rahman,Bangladesh,2017/18,31,30,721,28.84,119.7,31,8.0,11.100000381469727,70.0,6.0,6.13,31,30.0,16.0,16.0,0.0,0.53
7147f314,Sabbir Rahman,Bangladesh,2018,39,38,893,27.3,121.93,39,8.0,11.100000381469727,70.0,6.0,6.13,39,38.0,22.0,22.0,0.0,0.58
7147f314,Sabbir Rahman,Bangladesh,2019,41,40,906,26.26,122.34,41,8.0,11.100000381469727,70.0,6.0,6.13,41,40.0,22.0,22.0,0.0,0.55
7147f314,Sabbir Rahman,Bangladesh,2022,44,43,946,25.35,120.14,44,8.0,11.100000381469727,70.0,6.0,6.13,44,43.0,25.0,25.0,0.0,0.58
7147f314,Sabbir Rahman,Bangladesh,2022/23,47,46,963,24.07,118.47,47,9.0,12.100000381469727,79.0,6.0,6.45,47,46.0,25.0,25.0,0.0,0.54
036dcf9b,Saber Zakhil,Belgium,2019,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
036dcf9b,Saber Zakhil,Belgium,2020,3,3,49,16.33,140.0,3,3.0,9.0,69.0,1.0,7.66,3,3.0,2.0,2.0,0.0,0.67
036dcf9b,Saber Zakhil,Belgium,2021,7,7,160,28.14,156.1,7,7.0,25.0,164.0,6.0,6.67,7,7.0,7.0,7.0,0.0,1.0
036dcf9b,Saber Zakhil,Belgium,2022,15,14,391,37.17,168.28,15,14.0,45.20000076293945,287.0,14.0,6.36,15,15.0,9.0,9.0,0.0,0.6
036dcf9b,Saber Zakhil,Belgium,2023,23,21,579,35.22,173.03,23,14.0,45.20000076293945,287.0,14.0,6.36,23,23.0,12.0,12.0,0.0,0.52
036dcf9b,Saber Zakhil,Belgium,2024,27,25,687,33.91,169.34,27,14.0,45.20000076293945,287.0,14.0,6.36,27,27.0,13.0,13.0,0.0,0.48
2a04400b,Sabir Ali,United Arab Emirates,2022,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
b76b2d25,Sachin Kumar,Bahrain,2022,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
b76b2d25,Sachin Kumar,Bahrain,2022/23,4,2,20,20.0,80.0,4,4.0,14.0,125.0,4.0,8.92,4,4.0,0.0,0.0,0.0,0.0
b76b2d25,Sachin Kumar,Bahrain,2023/24,9,3,20,13.33,53.33,9,8.0,23.0,192.0,5.0,8.18,9,9.0,1.0,1.0,0.0,0.11
501fca0d,Sachin Mandy,Germany,2022,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
501fca0d,Sachin Mandy,Germany,2022/23,5,5,77,15.4,91.66,5,0.0,0.0,0.0,0.0,0.0,5,5.0,10.0,7.0,3.0,2.0
501fca0d,Sachin Mandy,Germany,2023,6,5,77,15.4,91.66,6,0.0,0.0,0.0,0.0,0.0,6,6.0,12.0,9.0,3.0,2.0
501fca0d,Sachin Mandy,Germany,2024,19,11,127,12.45,109.85,19,0.0,0.0,0.0,0.0,0.0,19,19.0,24.0,18.0,6.0,1.26
63d6e16e,Saeed Ahmed,Sweden,2023,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
63d6e16e,Saeed Ahmed,Sweden,2024,5,4,45,11.25,97.82,5,4.0,11.0,94.0,4.0,8.54,5,5.0,3.0,3.0,0.0,0.6
05d74535,Saeed Ajmal,Pakistan,2009,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
05d74535,Saeed Ajmal,Pakistan,2009/10,9,1,0,0.0,0.0,9,9.0,35.5,200.0,16.0,5.58,9,9.0,2.0,2.0,0.0,0.22
05d74535,Saeed Ajmal,Pakistan,2010,14,2,1,0.5,16.67,14,14.0,53.5,307.0,20.0,5.71,14,14.0,2.0,2.0,0.0,0.14
05d74535,Saeed Ajmal,Pakistan,2010/11,24,6,24,15.5,101.39,24,24.0,89.5,571.0,36.0,6.38,24,24.0,4.0,4.0,0.0,0.17
05d74535,Saeed Ajmal,Pakistan,2011,29,10,30,10.5,84.83,29,28.0,103.60000038146973,661.0,41.0,6.38,29,29.0,4.0,4.0,0.0,0.14
05d74535,Saeed Ajmal,Pakistan,2011/12,32,12,52,10.58,95.14,32,31.0,113.60000038146973,727.0,45.0,6.4,32,32.0,4.0,4.0,0.0,0.13
05d74535,Saeed Ajmal,Pakistan,2012,37,13,52,9.77,87.82,37,36.0,133.60000038146973,837.0,51.0,6.28,37,37.0,5.0,5.0,0.0,0.14
05d74535,Saeed Ajmal,Pakistan,2012/13,42,15,58,8.87,85.0,42,41.0,153.60000038146973,929.0,60.0,6.07,42,42.0,6.0,6.0,0.0,0.14
05d74535,Saeed Ajmal,Pakistan,2013,51,18,63,8.22,98.61,51,50.0,187.60000038146973,1178.0,71.0,6.3,51,51.0,8.0,8.0,0.0,0.16
05d74535,Saeed Ajmal,Pakistan,2013/14,54,19,63,7.79,93.42,54,53.0,199.60000038146973,1252.0,73.0,6.29,54,54.0,9.0,9.0,0.0,0.17
05d74535,Saeed Ajmal,Pakistan,2015,63,23,91,8.06,93.96,63,62.0,234.60000038146973,1491.0,85.0,6.37,63,63.0,12.0,12.0,0.0,0.19
1a353572,Saeed Waqar Ali,Slovenia,2024,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3c4007d3,Sagar Pun,Nepal,2013/14,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3c4007d3,Sagar Pun,Nepal,2014/15,3,3,33,11.0,76.74,3,3.0,6.300000190734863,39.0,0.0,6.0,3,3.0,2.0,2.0,0.0,0.67
3c4007d3,Sagar Pun,Nepal,2015,4,4,35,8.75,70.06,4,4.0,10.300000190734863,50.0,2.0,5.19,4,4.0,2.0,2.0,0.0,0.5
9d103769,Saghar Manzoor,Croatia,2024,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
dae28050,Sahel Zadran,Austria,2021,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
dae28050,Sahel Zadran,Austria,2022,7,3,11,11.0,157.14,7,7.0,24.399999618530273,195.0,6.0,7.9,7,7.0,2.0,2.0,0.0,0.29
dae28050,Sahel Zadran,Austria,2023,23,9,47,8.47,141.27,23,23.0,64.69999885559082,460.0,20.0,6.95,23,23.0,9.0,9.0,0.0,0.39
1aba45cd,Sahibzada Farhan,Pakistan,2018,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1aba45cd,Sahibzada Farhan,Pakistan,2018/19,1,1,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,0.0,2.0
