Player,Country,Season,Cumulative Mat,Cumulative Inns,Cumulative Dis,Cumulative Ct,Cumulative St,Cumulative D/I,player_id
T Munyonga,Zimbabwe,2022,5,5.0,3.0,3.0,0.0,0.6,fbcfa528
T Munyonga,Zimbabwe,2022/23,10,10.0,5.0,5.0,0.0,0.5,fbcfa528
T Munyonga,Zimbabwe,2023/24,13,13.0,5.0,5.0,0.0,0.38,fbcfa528
T Mupariwa,Zimbabwe,2007/08,0,0.0,0.0,0.0,0.0,0.0,21bf71ab
T Mupariwa,Zimbabwe,2008/09,2,2.0,0.0,0.0,0.0,0.0,21bf71ab
T Musekiwa,Zimbabwe,2024/25,0,0.0,0.0,0.0,0.0,0.0,06fc82b8
T Muzarabani,Zimbabwe,2015,0,0.0,0.0,0.0,0.0,0.0,a945bb28
T Muzarabani,Zimbabwe,2015/16,3,3.0,0.0,0.0,0.0,0.0,a945bb28
T Muzarabani,Zimbabwe,2016,7,7.0,1.0,1.0,0.0,0.14,a945bb28
T Natarajan,India,2020/21,0,0.0,0.0,0.0,0.0,0.0,ce794613
T Panyangara,Zimbabwe,2013,0,0.0,0.0,0.0,0.0,0.0,3b417422
T Panyangara,Zimbabwe,2013/14,3,3.0,0.0,0.0,0.0,0.0,3b417422
T Panyangara,Zimbabwe,2015,6,6.0,2.0,2.0,0.0,0.33,3b417422
T Panyangara,Zimbabwe,2015/16,7,7.0,2.0,2.0,0.0,0.29,3b417422
T Parima,Cook Islands,2022,0,0.0,0.0,0.0,0.0,0.0,ecd51f8e
T Parima,Cook Islands,2024,6,6.0,5.0,5.0,0.0,0.83,ecd51f8e
T Perera,Botswana,2019,0,0.0,0.0,0.0,0.0,0.0,456397e5
T Perera,Botswana,2021/22,6,6.0,2.0,2.0,0.0,0.33,456397e5
T Perera,Botswana,2022/23,10,10.0,5.0,5.0,0.0,0.5,456397e5
T Phaswana,Botswana,2019,0,0.0,0.0,0.0,0.0,0.0,56c0966b
T Rajiv,Seychelles,2021/22,0,0.0,0.0,0.0,0.0,0.0,1ab8beda
T Ritawa,Cook Islands,2022,0,0.0,0.0,0.0,0.0,0.0,1c8ada57
T Ritawa,Cook Islands,2024,6,6.0,2.0,2.0,0.0,0.33,1c8ada57
T Rossi,Argentina,2021/22,0,0.0,0.0,0.0,0.0,0.0,5470418a
T Rossi,Argentina,2022/23,6,6.0,3.0,3.0,0.0,0.5,5470418a
T Rossi,Argentina,2023/24,12,12.0,3.0,3.0,0.0,0.25,5470418a
T Rossi,Argentina,2024/25,14,14.0,3.0,3.0,0.0,0.21,5470418a
T Sandeep,Eswatini,2022/23,0,0.0,0.0,0.0,0.0,0.0,b794a78d
T Sandeep,Eswatini,2023,7,6.0,5.0,5.0,0.0,0.83,b794a78d
T Sandeep,Eswatini,2023/24,10,9.0,5.0,5.0,0.0,0.56,b794a78d
T Sangha,Australia,2023/24,0,0.0,0.0,0.0,0.0,0.0,52c952d9
T Shamsi,South Africa,2017,0,0.0,0.0,0.0,0.0,0.0,a03bba42
T Shamsi,South Africa,2017/18,2,2.0,0.0,0.0,0.0,0.0,a03bba42
T Shamsi,South Africa,2018,5,5.0,0.0,0.0,0.0,0.0,a03bba42
T Shamsi,South Africa,2018/19,6,6.0,1.0,1.0,0.0,0.17,a03bba42
T Shamsi,South Africa,2019/20,14,14.0,3.0,3.0,0.0,0.21,a03bba42
T Shamsi,South Africa,2020/21,22,22.0,8.0,8.0,0.0,0.36,a03bba42
T Shamsi,South Africa,2021,28,28.0,8.0,8.0,0.0,0.29,a03bba42
T Shamsi,South Africa,2021/22,42,42.0,9.0,9.0,0.0,0.21,a03bba42
T Shamsi,South Africa,2022,47,47.0,11.0,11.0,0.0,0.23,a03bba42
T Shamsi,South Africa,2022/23,56,56.0,12.0,12.0,0.0,0.21,a03bba42
T Shamsi,South Africa,2023/24,61,61.0,12.0,12.0,0.0,0.2,a03bba42
T Shamsi,South Africa,2024,65,65.0,12.0,12.0,0.0,0.18,a03bba42
T Shanmugam,Seychelles,2022/23,0,0.0,0.0,0.0,0.0,0.0,60fc2c8c
T Singye,Bhutan,2019/20,0,0.0,0.0,0.0,0.0,0.0,e454c356
T Stubbs,South Africa,2022,0,0.0,0.0,0.0,0.0,0.0,85b3fab2
T Stubbs,South Africa,2022/23,6,6.0,2.0,2.0,0.0,0.33,85b3fab2
T Stubbs,South Africa,2023/24,13,13.0,7.0,7.0,0.0,0.54,85b3fab2
T Stubbs,South Africa,2024,17,17.0,8.0,8.0,0.0,0.47,85b3fab2
T Stubbs,South Africa,2024/25,29,29.0,15.0,15.0,0.0,0.52,85b3fab2
T Suri,United Arab Emirates,2023/24,0,0.0,0.0,0.0,0.0,0.0,a76d4082
T Suri,United Arab Emirates,2024,6,6.0,8.0,6.0,2.0,1.33,a76d4082
T Taibu,Zimbabwe,2007/08,0,0.0,0.0,0.0,0.0,0.0,75de770f
T Taibu,Zimbabwe,2008/09,2,2.0,0.0,0.0,0.0,0.0,75de770f
T Taibu,Zimbabwe,2009/10,6,6.0,6.0,2.0,4.0,1.0,75de770f
T Taibu,Zimbabwe,2010,7,7.0,6.0,2.0,4.0,0.86,75de770f
T Taibu,Zimbabwe,2010/11,11,11.0,9.0,4.0,5.0,0.82,75de770f
T Taibu,Zimbabwe,2011,13,13.0,9.0,4.0,5.0,0.69,75de770f
T Taibu,Zimbabwe,2011/12,15,15.0,11.0,6.0,5.0,0.73,75de770f
T Takada,Japan,2023,0,0.0,0.0,0.0,0.0,0.0,bd3c364d
T Taylor,Cayman Islands,2019,0,0.0,0.0,0.0,0.0,0.0,1d6e8f52
T Taylor,Cayman Islands,2022,6,6.0,1.0,1.0,0.0,0.17,1d6e8f52
T Taylor,Cayman Islands,2022/23,10,10.0,3.0,3.0,0.0,0.3,1d6e8f52
T Taylor,Cayman Islands,2023/24,13,13.0,4.0,4.0,0.0,0.31,1d6e8f52
T Thushara,Sri Lanka,2008/09,0,0.0,0.0,0.0,0.0,0.0,b2ae53f5
T Thushara,Sri Lanka,2009,4,4.0,2.0,2.0,0.0,0.5,b2ae53f5
T Thushara,Sri Lanka,2010,5,5.0,2.0,2.0,0.0,0.4,b2ae53f5
T Tshose,Botswana,2019,0,0.0,0.0,0.0,0.0,0.0,18ae55e4
T Tshose,Botswana,2021/22,2,2.0,2.0,2.0,0.0,1.0,18ae55e4
T Tshose,Botswana,2022,5,5.0,4.0,4.0,0.0,0.8,18ae55e4
T Tshose,Botswana,2022/23,8,8.0,5.0,5.0,0.0,0.63,18ae55e4
T Tshose,Botswana,2023,14,13.0,10.0,10.0,0.0,0.77,18ae55e4
T Tumursukh,Mongolia,2023,0,0.0,0.0,0.0,0.0,0.0,4758488e
T Tumursukh,Mongolia,2024,2,2.0,0.0,0.0,0.0,0.0,4758488e
T Turan,Turkey,2019,0,0.0,0.0,0.0,0.0,0.0,2e18b647
T Turan,Turkey,2022,4,4.0,0.0,0.0,0.0,0.0,2e18b647
T Turan,Turkey,2024,6,6.0,0.0,0.0,0.0,0.0,2e18b647
T Ulutuna,Turkey,2019,0,0.0,0.0,0.0,0.0,0.0,1581c6be
T Ulutuna,Turkey,2022,3,3.0,0.0,0.0,0.0,0.0,1581c6be
T Vanuarua,Cook Islands,2022,0,0.0,0.0,0.0,0.0,0.0,1f8b4fec
T Wangchuk,Bhutan,2022,0,0.0,0.0,0.0,0.0,0.0,39799e49
T Wangchuk,Bhutan,2023,4,4.0,1.0,1.0,0.0,0.25,39799e49
T Wangchuk,Bhutan,2023/24,8,8.0,4.0,4.0,0.0,0.5,39799e49
T Wangchuk,Bhutan,2024/25,16,16.0,8.0,8.0,0.0,0.5,39799e49
T Whiteman,Luxembourg,2019,0,0.0,0.0,0.0,0.0,0.0,472455a3
T Whiteman,Luxembourg,2020,4,4.0,0.0,0.0,0.0,0.0,472455a3
T Whiteman,Luxembourg,2021,8,8.0,1.0,1.0,0.0,0.13,472455a3
T Wuatai,Cook Islands,2024,0,0.0,0.0,0.0,0.0,0.0,307684f3
T Yotharat,Thailand,2022,0,0.0,0.0,0.0,0.0,0.0,1f74f675
T Zotos,Greece,2021,0,0.0,0.0,0.0,0.0,0.0,4c4d245a
T Zotos,Greece,2022,4,4.0,1.0,1.0,0.0,0.25,4c4d245a
T van der Gugten,Netherlands,2011/12,0,0.0,0.0,0.0,0.0,0.0,d99cc23a
T van der Gugten,Netherlands,2012,4,4.0,0.0,0.0,0.0,0.0,d99cc23a
T van der Gugten,Netherlands,2013/14,6,6.0,0.0,0.0,0.0,0.0,d99cc23a
T van der Gugten,Netherlands,2015,13,13.0,0.0,0.0,0.0,0.0,d99cc23a
T van der Gugten,Netherlands,2015/16,19,19.0,1.0,1.0,0.0,0.05,d99cc23a
T van der Gugten,Netherlands,2016/17,22,21.0,2.0,2.0,0.0,0.1,d99cc23a
T van der Gugten,Netherlands,2018,25,24.0,2.0,2.0,0.0,0.08,d99cc23a
T van der Gugten,Netherlands,2018/19,27,26.0,2.0,2.0,0.0,0.08,d99cc23a
T van der Gugten,Netherlands,2019/20,29,28.0,3.0,3.0,0.0,0.11,d99cc23a
T van der Gugten,Netherlands,2021/22,39,38.0,9.0,9.0,0.0,0.24,d99cc23a
T van der Gugten,Netherlands,2022/23,40,39.0,9.0,9.0,0.0,0.23,d99cc23a
T van der Gugten,Netherlands,2023/24,42,41.0,9.0,9.0,0.0,0.22,d99cc23a
TA Blundell,New Zealand,2016/17,0,0.0,0.0,0.0,0.0,0.0,21e5f325
TA Blundell,New Zealand,2017/18,1,1.0,0.0,0.0,0.0,0.0,21e5f325
TA Blundell,New Zealand,2021,3,3.0,1.0,1.0,0.0,0.33,21e5f325
TA Blundell,New Zealand,2024,7,7.0,3.0,3.0,0.0,0.43,21e5f325
TA Boult,New Zealand,2012/13,0,0.0,0.0,0.0,0.0,0.0,a818c1be
TA Boult,New Zealand,2013/14,3,3.0,0.0,0.0,0.0,0.0,a818c1be
TA Boult,New Zealand,2014,5,5.0,0.0,0.0,0.0,0.0,a818c1be
TA Boult,New Zealand,2015/16,7,7.0,2.0,2.0,0.0,0.29,a818c1be
TA Boult,New Zealand,2016/17,11,11.0,6.0,6.0,0.0,0.55,a818c1be
TA Boult,New Zealand,2017/18,14,14.0,9.0,9.0,0.0,0.64,a818c1be
TA Boult,New Zealand,2019/20,25,25.0,12.0,12.0,0.0,0.48,a818c1be
TA Boult,New Zealand,2020/21,27,27.0,12.0,12.0,0.0,0.44,a818c1be
TA Boult,New Zealand,2021/22,34,34.0,13.0,13.0,0.0,0.38,a818c1be
TA Boult,New Zealand,2022,44,44.0,16.0,16.0,0.0,0.36,a818c1be
TA Boult,New Zealand,2022/23,46,46.0,16.0,16.0,0.0,0.35,a818c1be
TA Boult,New Zealand,2023/24,55,55.0,20.0,20.0,0.0,0.36,a818c1be
TA Boult,New Zealand,2024,57,57.0,22.0,22.0,0.0,0.39,a818c1be
TAM Siriwardana,Sri Lanka,2015,0,0.0,0.0,0.0,0.0,0.0,bf7842c9
TAM Siriwardana,Sri Lanka,2015/16,2,2.0,0.0,0.0,0.0,0.0,bf7842c9
TAM Siriwardana,Sri Lanka,2016/17,17,17.0,4.0,4.0,0.0,0.24,bf7842c9
TAW Patterson,Belize,2021/22,0,0.0,0.0,0.0,0.0,0.0,5abb0f07
TB Robinson,New Zealand,2024,0,0.0,0.0,0.0,0.0,0.0,5d664346
TB Sole,Scotland,2019,0,0.0,0.0,0.0,0.0,0.0,98e908bd
TB Sole,Scotland,2019/20,2,2.0,2.0,2.0,0.0,1.0,98e908bd
TB de Bruyn,South Africa,2016/17,0,0.0,0.0,0.0,0.0,0.0,90d6cdea
TC Barker,Luxembourg,2019,0,0.0,0.0,0.0,0.0,0.0,c31adb5c
TC Barker,Luxembourg,2021,4,4.0,0.0,0.0,0.0,0.0,c31adb5c
TC Barker,Luxembourg,2022,12,12.0,4.0,4.0,0.0,0.33,c31adb5c
TC Barker,Luxembourg,2023,23,23.0,9.0,9.0,0.0,0.39,c31adb5c
TC Barker,Luxembourg,2023/24,34,34.0,15.0,15.0,0.0,0.44,c31adb5c
TC Barker,Luxembourg,2024,35,35.0,15.0,15.0,0.0,0.43,c31adb5c
TC Bruce,New Zealand,2016/17,0,0.0,0.0,0.0,0.0,0.0,f92c9151
TC Bruce,New Zealand,2017/18,4,4.0,4.0,4.0,0.0,1.0,f92c9151
TC Bruce,New Zealand,2019,14,13.0,13.0,13.0,0.0,1.0,f92c9151
TC Bruce,New Zealand,2019/20,15,14.0,13.0,13.0,0.0,0.93,f92c9151
TC Vine,Spain,2019,0,0.0,0.0,0.0,0.0,0.0,ab8ef1e9
TC Vine,Spain,2019/20,3,3.0,0.0,0.0,0.0,0.0,ab8ef1e9
TC Vine,Spain,2021,8,8.0,0.0,0.0,0.0,0.0,ab8ef1e9
TC Vine,Spain,2022,10,10.0,0.0,0.0,0.0,0.0,ab8ef1e9
TCR Kimber,Guernsey,2019,0,0.0,0.0,0.0,0.0,0.0,ad76746f
TCW Veillard,Guernsey,2019,0,0.0,0.0,0.0,0.0,0.0,eaeb065e
TD Astle,New Zealand,2015/16,0,0.0,0.0,0.0,0.0,0.0,383dd431
TD Astle,New Zealand,2019,2,2.0,2.0,2.0,0.0,1.0,383dd431
TD Astle,New Zealand,2020/21,3,3.0,3.0,3.0,0.0,1.0,383dd431
TD Astle,New Zealand,2021/22,4,4.0,3.0,3.0,0.0,0.75,383dd431
TD Chaoana,Lesotho,2021/22,0,0.0,0.0,0.0,0.0,0.0,16ddd36b
TD Chaoana,Lesotho,2022/23,5,5.0,0.0,0.0,0.0,0.0,16ddd36b
TD Chaoana,Lesotho,2023/24,12,12.0,2.0,2.0,0.0,0.17,16ddd36b
TD Chaoana,Lesotho,2024,17,17.0,9.0,9.0,0.0,0.53,16ddd36b
TD Paine,Australia,2009,0,0.0,0.0,0.0,0.0,0.0,5748e866
TD Paine,Australia,2010,1,1.0,0.0,0.0,0.0,0.0,5748e866
TD Paine,Australia,2010/11,3,3.0,2.0,2.0,0.0,0.67,5748e866
TD Paine,Australia,2016/17,5,5.0,4.0,4.0,0.0,0.8,5748e866
TE Kane,Ireland,2015,0,0.0,0.0,0.0,0.0,0.0,af28816c
TE Kane,Ireland,2018,5,3.0,0.0,0.0,0.0,0.0,af28816c
TE Kane,Ireland,2019,6,4.0,0.0,0.0,0.0,0.0,af28816c
TE Kane,Ireland,2022/23,7,5.0,1.0,1.0,0.0,0.2,af28816c
TF van Woerkom,Ireland,2023/24,0,0.0,0.0,0.0,0.0,0.0,70f2f922
TG Gordon,Canada,2011/12,0,0.0,0.0,0.0,0.0,0.0,9cbbe35b
TG Southee,New Zealand,2007/08,0,0.0,0.0,0.0,0.0,0.0,13c35c9e
TG Southee,New Zealand,2008/09,2,2.0,0.0,0.0,0.0,0.0,13c35c9e
TG Southee,New Zealand,2009/10,7,7.0,3.0,3.0,0.0,0.43,13c35c9e
TG Southee,New Zealand,2010,11,11.0,5.0,5.0,0.0,0.45,13c35c9e
TG Southee,New Zealand,2010/11,16,16.0,6.0,6.0,0.0,0.38,13c35c9e
TG Southee,New Zealand,2011/12,19,19.0,7.0,7.0,0.0,0.37,13c35c9e
TG Southee,New Zealand,2012,23,23.0,9.0,9.0,0.0,0.39,13c35c9e
TG Southee,New Zealand,2012/13,25,25.0,11.0,11.0,0.0,0.44,13c35c9e
TG Southee,New Zealand,2013/14,31,31.0,13.0,13.0,0.0,0.42,13c35c9e
TG Southee,New Zealand,2014,35,35.0,15.0,15.0,0.0,0.43,13c35c9e
TG Southee,New Zealand,2015,37,37.0,16.0,16.0,0.0,0.43,13c35c9e
TG Southee,New Zealand,2016/17,38,38.0,16.0,16.0,0.0,0.42,13c35c9e
TG Southee,New Zealand,2017/18,39,39.0,16.0,16.0,0.0,0.41,13c35c9e
TG Southee,New Zealand,2018/19,51,50.0,19.0,19.0,0.0,0.38,13c35c9e
TG Southee,New Zealand,2019,58,57.0,25.0,25.0,0.0,0.44,13c35c9e
TG Southee,New Zealand,2019/20,61,60.0,26.0,26.0,0.0,0.43,13c35c9e
TG Southee,New Zealand,2020/21,71,70.0,35.0,35.0,0.0,0.5,13c35c9e
TG Southee,New Zealand,2021/22,83,82.0,44.0,44.0,0.0,0.54,13c35c9e
TG Southee,New Zealand,2022,92,91.0,47.0,47.0,0.0,0.52,13c35c9e
TG Southee,New Zealand,2022/23,95,94.0,47.0,47.0,0.0,0.5,13c35c9e
TG Southee,New Zealand,2023,107,106.0,53.0,53.0,0.0,0.5,13c35c9e
TG Southee,New Zealand,2023/24,114,113.0,57.0,57.0,0.0,0.5,13c35c9e
TG Southee,New Zealand,2024,123,121.0,65.0,65.0,0.0,0.54,13c35c9e
TG Thamae,Lesotho,2021/22,0,0.0,0.0,0.0,0.0,0.0,d08fe309
TG Thamae,Lesotho,2022/23,5,5.0,0.0,0.0,0.0,0.0,d08fe309
TG Thamae,Lesotho,2023/24,11,11.0,4.0,4.0,0.0,0.36,d08fe309
TGJ Gruijters,Netherlands,2011/12,0,0.0,0.0,0.0,0.0,0.0,20f4a109
TGJ Gruijters,Netherlands,2012,2,2.0,0.0,0.0,0.0,0.0,20f4a109
TGJ Gruijters,Netherlands,2013,4,4.0,0.0,0.0,0.0,0.0,20f4a109
TGJ Gruijters,Netherlands,2013/14,6,6.0,1.0,1.0,0.0,0.17,20f4a109
TH David,Australia,2022,0,0.0,0.0,0.0,0.0,0.0,f1f99156
TH David,Australia,2022/23,3,3.0,0.0,0.0,0.0,0.0,f1f99156
TH David,Australia,2023/24,11,11.0,3.0,3.0,0.0,0.27,f1f99156
TH David,Australia,2024,25,25.0,11.0,11.0,0.0,0.44,f1f99156
TH David,Singapore,2019,0,0.0,0.0,0.0,0.0,0.0,f1f99156
TH David,Singapore,2019/20,3,3.0,2.0,2.0,0.0,0.67,f1f99156
TJ Draca,Italy,2024,0,0.0,0.0,0.0,0.0,0.0,88fac705
TJ Murtagh,Ireland,2012,0,0.0,0.0,0.0,0.0,0.0,c89474d1
TJ Murtagh,Ireland,2013/14,1,1.0,1.0,1.0,0.0,1.0,c89474d1
TJ Murtagh,Ireland,2015/16,7,7.0,1.0,1.0,0.0,0.14,c89474d1
TJ Ramphoma,Lesotho,2023/24,0,0.0,0.0,0.0,0.0,0.0,9d6cba1d
TJ Ramphoma,Lesotho,2024,2,2.0,0.0,0.0,0.0,0.0,9d6cba1d
TJ Stephenson,Belize,2019,0,0.0,0.0,0.0,0.0,0.0,82340b9d
TJ Stephenson,Belize,2021/22,1,1.0,0.0,0.0,0.0,0.0,82340b9d
TJG Pringle,Netherlands,2022,0,0.0,0.0,0.0,0.0,0.0,8ce2080b
TJG Pringle,Netherlands,2022/23,7,7.0,3.0,3.0,0.0,0.43,8ce2080b
TJG Pringle,Netherlands,2024,13,13.0,5.0,5.0,0.0,0.38,8ce2080b
TK Curran,England,2017,0,0.0,0.0,0.0,0.0,0.0,e86754b2
TK Curran,England,2017/18,3,3.0,1.0,1.0,0.0,0.33,e86754b2
TK Curran,England,2018/19,6,6.0,1.0,1.0,0.0,0.17,e86754b2
TK Curran,England,2019,10,10.0,1.0,1.0,0.0,0.1,e86754b2
TK Curran,England,2019/20,11,11.0,1.0,1.0,0.0,0.09,e86754b2
TK Curran,England,2020,18,18.0,4.0,4.0,0.0,0.22,e86754b2
TK Curran,England,2020/21,24,23.0,6.0,6.0,0.0,0.26,e86754b2
TK Curran,England,2021,28,27.0,8.0,8.0,0.0,0.3,e86754b2
TK Lal,Czech Republic,2022,0,0.0,0.0,0.0,0.0,0.0,98dae38e
TK Musakanda,Zimbabwe,2018,0,0.0,0.0,0.0,0.0,0.0,9f9b903e
TK Musakanda,Zimbabwe,2018/19,4,4.0,2.0,2.0,0.0,0.5,9f9b903e
TK Musakanda,Zimbabwe,2020/21,6,6.0,2.0,2.0,0.0,0.33,9f9b903e
TK Musakanda,Zimbabwe,2021,9,9.0,4.0,4.0,0.0,0.44,9f9b903e
TK Patel,United States of America,2018/19,0,0.0,0.0,0.0,0.0,0.0,95fcbfb7
TK Patel,United States of America,2019,2,2.0,0.0,0.0,0.0,0.0,95fcbfb7
TKP Rajapaksha,Seychelles,2022/23,0,0.0,0.0,0.0,0.0,0.0,b5dcec37
TKP Rajapaksha,Seychelles,2024/25,7,6.0,0.0,0.0,0.0,0.0,b5dcec37
TL Best,West Indies,2012/13,0,0.0,0.0,0.0,0.0,0.0,db767b89
TL Best,West Indies,2013,2,2.0,0.0,0.0,0.0,0.0,db767b89
TL Best,West Indies,2013/14,4,4.0,0.0,0.0,0.0,0.0,db767b89
TL Chatara,Zimbabwe,2010,0,0.0,0.0,0.0,0.0,0.0,5bbabe59
TL Chatara,Zimbabwe,2012/13,1,1.0,1.0,1.0,0.0,1.0,5bbabe59
TL Chatara,Zimbabwe,2013,2,2.0,1.0,1.0,0.0,0.5,5bbabe59
TL Chatara,Zimbabwe,2013/14,4,4.0,1.0,1.0,0.0,0.25,5bbabe59
TL Chatara,Zimbabwe,2015/16,7,7.0,1.0,1.0,0.0,0.14,5bbabe59
TL Chatara,Zimbabwe,2016,10,10.0,2.0,2.0,0.0,0.2,5bbabe59
TL Chatara,Zimbabwe,2017/18,11,11.0,2.0,2.0,0.0,0.18,5bbabe59
TL Chatara,Zimbabwe,2019,13,13.0,2.0,2.0,0.0,0.15,5bbabe59
TL Chatara,Zimbabwe,2019/20,18,18.0,3.0,3.0,0.0,0.17,5bbabe59
TL Chatara,Zimbabwe,2020/21,21,21.0,4.0,4.0,0.0,0.19,5bbabe59
TL Chatara,Zimbabwe,2021,22,22.0,4.0,4.0,0.0,0.18,5bbabe59
TL Chatara,Zimbabwe,2022,30,30.0,5.0,5.0,0.0,0.17,5bbabe59
TL Chatara,Zimbabwe,2022/23,40,40.0,5.0,5.0,0.0,0.13,5bbabe59
TL Chatara,Zimbabwe,2023/24,50,50.0,7.0,7.0,0.0,0.14,5bbabe59
TL Chatara,Zimbabwe,2024,56,56.0,7.0,7.0,0.0,0.13,5bbabe59
TL Chivanga,Zimbabwe,2022,0,0.0,0.0,0.0,0.0,0.0,61fb296e
TL Cutler,Vanuatu,2023/24,0,0.0,0.0,0.0,0.0,0.0,384fa385
TL Cutler,Vanuatu,2024,5,5.0,0.0,0.0,0.0,0.0,384fa385
TL Seifert,New Zealand,2017/18,0,0.0,0.0,0.0,0.0,0.0,4663bd23
TL Seifert,New Zealand,2018/19,4,4.0,3.0,1.0,2.0,0.75,4663bd23
TL Seifert,New Zealand,2019,11,11.0,9.0,7.0,2.0,0.82,4663bd23
TL Seifert,New Zealand,2019/20,14,14.0,10.0,7.0,3.0,0.71,4663bd23
TL Seifert,New Zealand,2020/21,24,24.0,16.0,11.0,5.0,0.67,4663bd23
TL Seifert,New Zealand,2021/22,35,35.0,26.0,20.0,6.0,0.74,4663bd23
TL Seifert,New Zealand,2022/23,40,40.0,27.0,21.0,6.0,0.68,4663bd23
TL Seifert,New Zealand,2023,43,43.0,29.0,23.0,6.0,0.67,4663bd23
TL Seifert,New Zealand,2023/24,50,50.0,35.0,28.0,7.0,0.7,4663bd23
TL Seifert,New Zealand,2024,57,56.0,42.0,35.0,7.0,0.75,4663bd23
TLW Cooper,Netherlands,2011/12,0,0.0,0.0,0.0,0.0,0.0,2318ba22
TLW Cooper,Netherlands,2012,4,4.0,3.0,3.0,0.0,0.75,2318ba22
TLW Cooper,Netherlands,2013,6,6.0,3.0,3.0,0.0,0.5,2318ba22
TLW Cooper,Netherlands,2013/14,8,8.0,3.0,3.0,0.0,0.38,2318ba22
TLW Cooper,Netherlands,2015/16,15,15.0,5.0,5.0,0.0,0.33,2318ba22
TLW Cooper,Netherlands,2022,18,17.0,6.0,6.0,0.0,0.35,2318ba22
TLW Cooper,Netherlands,2022/23,25,24.0,10.0,10.0,0.0,0.42,2318ba22
TM Anker,Cook Islands,2024,0,0.0,0.0,0.0,0.0,0.0,47fe8c33
TM Dilshan,Sri Lanka,2006,0,0.0,0.0,0.0,0.0,0.0,5bdcdb72
TM Dilshan,Sri Lanka,2006/07,1,1.0,0.0,0.0,0.0,0.0,5bdcdb72
TM Dilshan,Sri Lanka,2007/08,2,2.0,1.0,1.0,0.0,0.5,5bdcdb72
TM Dilshan,Sri Lanka,2008/09,7,7.0,4.0,4.0,0.0,0.57,5bdcdb72
TM Dilshan,Sri Lanka,2009,12,12.0,11.0,9.0,2.0,0.92,5bdcdb72
TM Dilshan,Sri Lanka,2009/10,21,21.0,14.0,12.0,2.0,0.67,5bdcdb72
TM Dilshan,Sri Lanka,2010,23,23.0,15.0,13.0,2.0,0.65,5bdcdb72
TM Dilshan,Sri Lanka,2010/11,31,31.0,15.0,13.0,2.0,0.48,5bdcdb72
TM Dilshan,Sri Lanka,2011,32,32.0,15.0,13.0,2.0,0.47,5bdcdb72
TM Dilshan,Sri Lanka,2011/12,34,34.0,16.0,14.0,2.0,0.47,5bdcdb72
TM Dilshan,Sri Lanka,2012,35,35.0,16.0,14.0,2.0,0.46,5bdcdb72
TM Dilshan,Sri Lanka,2012/13,38,38.0,20.0,18.0,2.0,0.53,5bdcdb72
TM Dilshan,Sri Lanka,2013,48,48.0,25.0,23.0,2.0,0.52,5bdcdb72
TM Dilshan,Sri Lanka,2013/14,50,50.0,27.0,25.0,2.0,0.54,5bdcdb72
TM Dilshan,Sri Lanka,2014,61,61.0,31.0,29.0,2.0,0.51,5bdcdb72
TM Dilshan,Sri Lanka,2015,62,62.0,32.0,30.0,2.0,0.52,5bdcdb72
TM Dilshan,Sri Lanka,2015/16,64,64.0,32.0,30.0,2.0,0.5,5bdcdb72
TM Dilshan,Sri Lanka,2016,78,78.0,33.0,31.0,2.0,0.42,5bdcdb72
TM Dowlin,West Indies,2009,0,0.0,0.0,0.0,0.0,0.0,24ecc358
TM Dowlin,West Indies,2009/10,1,1.0,0.0,0.0,0.0,0.0,24ecc358
TM Head,Australia,2015/16,0,0.0,0.0,0.0,0.0,0.0,12b610c2
TM Head,Australia,2016,2,2.0,0.0,0.0,0.0,0.0,12b610c2
TM Head,Australia,2016/17,4,4.0,2.0,2.0,0.0,0.5,12b610c2
TM Head,Australia,2017/18,7,7.0,3.0,3.0,0.0,0.43,12b610c2
TM Head,Australia,2018,10,10.0,3.0,3.0,0.0,0.3,12b610c2
TM Head,Australia,2021/22,16,16.0,4.0,4.0,0.0,0.25,12b610c2
TM Head,Australia,2023/24,17,17.0,4.0,4.0,0.0,0.24,12b610c2
TM Head,Australia,2024,26,26.0,6.0,6.0,0.0,0.23,12b610c2
TM Macalou,Mali,2022/23,0,0.0,0.0,0.0,0.0,0.0,8a9320a1
TM Macalou,Mali,2023/24,7,6.0,1.0,1.0,0.0,0.17,8a9320a1
TM Macalou,Mali,2024,10,9.0,3.0,3.0,0.0,0.33,8a9320a1
TM Odoyo,Kenya,2007/08,0,0.0,0.0,0.0,0.0,0.0,2c13defe
TM Odoyo,Kenya,2008,4,4.0,2.0,2.0,0.0,0.5,2c13defe
TM Odoyo,Kenya,2013/14,8,8.0,4.0,4.0,0.0,0.5,2c13defe
TN de Grooth,Netherlands,2008,0,0.0,0.0,0.0,0.0,0.0,52980a48
TN de Grooth,Netherlands,2009,4,3.0,0.0,0.0,0.0,0.0,52980a48
TN de Grooth,Netherlands,2009/10,6,5.0,1.0,1.0,0.0,0.2,52980a48
TN de Grooth,Netherlands,2011/12,7,6.0,3.0,3.0,0.0,0.5,52980a48
TN de Grooth,Netherlands,2012,11,10.0,4.0,4.0,0.0,0.4,52980a48
TN de Grooth,Netherlands,2013,13,12.0,4.0,4.0,0.0,0.33,52980a48
TO Carmichael,United States of America,2021/22,0,0.0,0.0,0.0,0.0,0.0,a9a76481
